Rough CF (Hz),OBW (Hz),Channel Power (dBm),Peak Power (dBm),TP0,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,TP11,TP12,TP13,TP14,TP15,TP16,TP17,TP18,TP19,TP20,TP21,TP22,TP23,TP24,TP25,TP26,TP27,TP28,TP29,TP30,TP31,TP32,TP33,TP34,TP35,TP36,TP37,TP38,TP39,TP40,TP41,TP42,TP43,TP44,TP45,TP46,TP47,TP48,TP49,TP50,TP51,TP52,TP53,TP54,TP55,TP56,TP57,TP58,TP59,TP60,TP61,TP62,TP63,TP64,TP65,TP66,TP67,TP68,TP69,TP70,TP71,TP72,TP73,TP74,TP75,TP76,TP77,TP78,TP79,TP80,TP81,TP82,TP83,TP84,TP85,TP86,TP87,TP88,TP89,TP90,TP91,TP92,TP93,TP94,TP95,TP96,TP97,TP98,TP99,TP100,TP101,TP102,TP103,TP104,TP105,TP106,TP107,TP108,TP109,TP110,TP111,TP112,TP113,TP114,TP115,TP116,TP117,TP118,TP119,TP120,TP121,TP122,TP123,TP124,TP125,TP126,TP127,TP128,TP129,TP130,TP131,TP132,TP133,TP134,TP135,TP136,TP137,TP138,TP139,TP140,TP141,TP142,TP143,TP144,TP145,TP146,TP147,TP148,TP149,TP150,TP151,TP152,TP153,TP154,TP155,TP156,TP157,TP158,TP159,TP160,TP161,TP162,TP163,TP164,TP165,TP166,TP167,TP168,TP169,TP170,TP171,TP172,TP173,TP174,TP175,TP176,TP177,TP178,TP179,TP180,TP181,TP182,TP183,TP184,TP185,TP186,TP187,TP188,TP189,TP190,TP191,TP192,TP193,TP194,TP195,TP196,TP197,TP198,TP199,TP200,TP201,TP202,TP203,TP204,TP205,TP206,TP207,TP208,TP209,TP210,TP211,TP212,TP213,TP214,TP215,TP216,TP217,TP218,TP219,TP220,TP221,TP222,TP223,TP224,TP225,TP226,TP227,TP228,TP229,TP230,TP231,TP232,TP233,TP234,TP235,TP236,TP237,TP238,TP239,TP240,TP241,TP242,TP243,TP244,TP245,TP246,TP247,TP248,TP249,TP250,TP251,TP252,TP253,TP254,TP255,TP256,TP257,TP258,TP259,TP260,TP261,TP262,TP263,TP264,TP265,TP266,TP267,TP268,TP269,TP270,TP271,TP272,TP273,TP274,TP275,TP276,TP277,TP278,TP279,TP280,TP281,TP282,TP283,TP284,TP285,TP286,TP287,TP288,TP289,TP290,TP291,TP292,TP293,TP294,TP295,TP296,TP297,TP298,TP299,TP300,TP301,TP302,TP303,TP304,TP305,TP306,TP307,TP308,TP309,TP310,TP311,TP312,TP313,TP314,TP315,TP316,TP317,TP318,TP319,TP320,TP321,TP322,TP323,TP324,TP325,TP326,TP327,TP328,TP329,TP330,TP331,TP332,TP333,TP334,TP335,TP336,TP337,TP338,TP339,TP340,TP341,TP342,TP343,TP344,TP345,TP346,TP347,TP348,TP349,TP350,TP351,TP352,TP353,TP354,TP355,TP356,TP357,TP358,TP359,TP360,TP361,TP362,TP363,TP364,TP365,TP366,TP367,TP368,TP369,TP370,TP371,TP372,TP373,TP374,TP375,TP376,TP377,TP378,TP379,TP380,TP381,TP382,TP383,TP384,TP385,TP386,TP387,TP388,TP389,TP390,TP391,TP392,TP393,TP394,TP395,TP396,TP397,TP398,TP399,TP400,TP401,TP402,TP403,TP404,TP405,TP406,TP407,TP408,TP409,TP410,TP411,TP412,TP413,TP414,TP415,TP416,TP417,TP418,TP419,TP420,TP421,TP422,TP423,TP424,TP425,TP426,TP427,TP428,TP429,TP430,TP431,TP432,TP433,TP434,TP435,TP436,TP437,TP438,TP439,TP440,TP441,TP442,TP443,TP444,TP445,TP446,TP447,TP448,TP449,TP450,TP451,TP452,TP453,TP454,TP455,TP456,TP457,TP458,TP459,TP460,TP461,TP462,TP463,TP464,TP465,TP466,TP467,TP468,TP469,TP470,TP471,TP472,TP473,TP474,TP475,TP476,TP477,TP478,TP479,TP480,TP481,TP482,TP483,TP484,TP485,TP486,TP487,TP488,TP489,TP490,TP491,TP492,TP493,TP494,TP495,TP496,TP497,TP498,TP499,TP500,TP501,TP502,TP503,TP504,TP505,TP506,TP507,TP508,TP509,TP510,TP511,TP512,TP513,TP514,TP515,TP516,TP517,TP518,TP519,TP520,TP521,TP522,TP523,TP524,TP525,TP526,TP527,TP528,TP529,TP530,TP531,TP532,TP533,TP534,TP535,TP536,TP537,TP538,TP539,TP540,TP541,TP542,TP543,TP544,TP545,TP546,TP547,TP548,TP549,TP550,TP551,TP552,TP553,TP554,TP555,TP556,TP557,TP558,TP559,TP560,TP561,TP562,TP563,TP564,TP565,TP566,TP567,TP568,TP569,TP570,TP571,TP572,TP573,TP574,TP575,TP576,TP577,TP578,TP579,TP580,TP581,TP582,TP583,TP584,TP585,TP586,TP587,TP588,TP589,TP590,TP591,TP592,TP593,TP594,TP595,TP596,TP597,TP598,TP599,TP600,TP601,TP602,TP603,TP604,TP605,TP606,TP607,TP608,TP609,TP610,TP611,TP612,TP613,TP614,TP615,TP616,TP617,TP618,TP619,TP620,TP621,TP622,TP623,TP624,TP625,TP626,TP627,TP628,TP629,TP630,TP631,TP632,TP633,TP634,TP635,TP636,TP637,TP638,TP639,TP640,TP641,TP642,TP643,TP644,TP645,TP646,TP647,TP648,TP649,TP650,TP651,TP652,TP653,TP654,TP655,TP656,TP657,TP658,TP659,TP660,TP661,TP662,TP663,TP664,TP665,TP666,TP667,TP668,TP669,TP670,TP671,TP672,TP673,TP674,TP675,TP676,TP677,TP678,TP679,TP680,TP681,TP682,TP683,TP684,TP685,TP686,TP687,TP688,TP689,TP690,TP691,TP692,TP693,TP694,TP695,TP696,TP697,TP698,TP699,TP700,TP701,TP702,TP703,TP704,TP705,TP706,TP707,TP708,TP709,TP710,TP711,TP712,TP713,TP714,TP715,TP716,TP717,TP718,TP719,TP720,TP721,TP722,TP723,TP724,TP725,TP726,TP727,TP728,TP729,TP730,TP731,TP732,TP733,TP734,TP735,TP736,TP737,TP738,TP739,TP740,TP741,TP742,TP743,TP744,TP745,TP746,TP747,TP748,TP749,TP750,TP751,TP752,TP753,TP754,TP755,TP756,TP757,TP758,TP759,TP760,TP761,TP762,TP763,TP764,TP765,TP766,TP767,TP768,TP769,TP770,TP771,TP772,TP773,TP774,TP775,TP776,TP777,TP778,TP779,TP780,TP781,TP782,TP783,TP784,TP785,TP786,TP787,TP788,TP789,TP790,TP791,TP792,TP793,TP794,TP795,TP796,TP797,TP798,TP799,TP800
2411850000.0,16900000.0,-27.80033558188147,-49.6829833984375,-84.12751770019531,-85.93132019042969,-88.80831909179688,-87.16049194335938,-84.02784729003906,-84.16114044189453,-93.80989074707031,-86.68270874023438,-92.76757049560547,-84.45929718017578,-85.59188842773438,-93.73526000976562,-87.3004150390625,-87.93038940429688,-88.50759887695312,-86.05070495605469,-87.19805908203125,-87.38556671142578,-89.89260864257812,-86.10481262207031,-85.42095947265625,-88.13701629638672,-88.16777038574219,-87.02267456054688,-85.08378601074219,-87.00651550292969,-91.05147552490234,-86.96742248535156,-91.23028564453125,-86.19708251953125,-86.31828308105469,-92.76011657714844,-87.17620849609375,-89.16275024414062,-92.04922485351562,-87.4422836303711,-86.81259155273438,-90.66944122314453,-89.2623519897461,-89.04061126708984,-88.42636108398438,-93.54205322265625,-95.54862976074219,-95.14193725585938,-89.35077667236328,-90.41885375976562,-98.8764877319336,-93.1785888671875,-105.29983520507812,-96.1989517211914,-94.32246398925781,-100.84309387207031,-95.43356323242188,-95.7511215209961,-99.81732177734375,-97.61372375488281,-98.1324462890625,-98.66141510009766,-103.5800552368164,-106.42632293701172,-104.75997924804688,-96.0751953125,-96.73420715332031,-96.17448425292969,-92.44396209716797,-95.33453369140625,-98.33675384521484,-88.17366790771484,-93.44416809082031,-86.1855697631836,-85.41820526123047,-88.71888732910156,-81.65840911865234,-82.95391845703125,-82.10012817382812,-78.16751098632812,-78.519287109375,-80.18982696533203,-79.80732727050781,-77.75807189941406,-75.69438171386719,-78.14015197753906,-79.08417510986328,-77.47225952148438,-73.87699890136719,-74.2929458618164,-82.81497955322266,-74.42681121826172,-79.96880340576172,-72.38314819335938,-71.62720489501953,-76.81913757324219,-70.96907806396484,-72.33921813964844,-72.1841049194336,-68.18657684326172,-68.18054962158203,-70.49346923828125,-69.64274597167969,-68.7071304321289,-66.57797241210938,-68.8023452758789,-69.98988342285156,-68.17608642578125,-65.17266845703125,-65.65362548828125,-74.33426666259766,-65.68489837646484,-71.39585876464844,-64.54658508300781,-63.89729309082031,-69.63693237304688,-63.188140869140625,-64.62760162353516,-64.86505889892578,-60.9156494140625,-60.95701599121094,-63.28031921386719,-63.092315673828125,-61.896392822265625,-60.0283203125,-62.42842102050781,-63.407814025878906,-61.85454559326172,-59.14673614501953,-59.60955810546875,-68.72885131835938,-59.91532897949219,-65.71958923339844,-59.40630340576172,-58.620155334472656,-64.38580322265625,-57.968421936035156,-59.49237823486328,-59.91387176513672,-55.95244598388672,-56.09319305419922,-58.56584167480469,-58.574615478515625,-57.473899841308594,-55.60337829589844,-58.15068817138672,-59.46746826171875,-57.92326354980469,-55.230445861816406,-55.719139099121094,-65.03569030761719,-56.30774688720703,-62.317359924316406,-55.71961975097656,-54.90410614013672,-60.687828063964844,-54.377685546875,-55.864044189453125,-56.19779968261719,-52.368438720703125,-52.534976959228516,-55.14379119873047,-55.2515869140625,-54.52454376220703,-52.63809585571289,-55.69606018066406,-58.11309051513672,-56.464744567871094,-55.58891296386719,-56.24156188964844,-67.84518432617188,-60.32976531982422,-69.0482406616211,-63.09638977050781,-63.193443298339844,-68.42243957519531,-60.10966491699219,-61.36212158203125,-59.21204376220703,-54.750328063964844,-54.214447021484375,-55.56340789794922,-54.75825500488281,-53.06945037841797,-50.96795654296875,-53.10254669189453,-54.03461456298828,-52.410369873046875,-49.82732391357422,-50.321537017822266,-60.022705078125,-51.48541259765625,-57.984474182128906,-51.9739990234375,-51.73820495605469,-57.94982147216797,-52.211395263671875,-53.76264953613281,-54.68617248535156,-50.8143196105957,-51.136451721191406,-53.59821701049805,-53.485511779785156,-52.19401931762695,-50.27971649169922,-52.65638732910156,-53.82854461669922,-52.287715911865234,-49.6829833984375,-50.165321350097656,-59.73634338378906,-51.29995346069336,-57.81730651855469,-51.70655059814453,-51.471778869628906,-57.599212646484375,-51.948883056640625,-53.47610092163086,-54.454437255859375,-50.64460372924805,-50.976898193359375,-53.63949203491211,-53.53663635253906,-52.41820526123047,-50.488948822021484,-52.90805435180664,-54.31700134277344,-52.672645568847656,-50.148841857910156,-50.67336654663086,-60.246978759765625,-51.81236267089844,-58.397727966308594,-52.130619049072266,-52.001708984375,-58.3621826171875,-52.696170806884766,-54.13493347167969,-55.264686584472656,-51.621192932128906,-51.77406311035156,-54.311065673828125,-54.42982482910156,-53.42936706542969,-51.36111831665039,-53.898033142089844,-55.30284118652344,-53.56229782104492,-51.140403747558594,-51.671119689941406,-61.32276153564453,-52.845306396484375,-59.55791473388672,-53.20707702636719,-53.3076171875,-59.59638977050781,-54.203712463378906,-55.60057067871094,-56.8853759765625,-53.35126876831055,-53.45267868041992,-56.05725860595703,-56.15081787109375,-55.220001220703125,-53.101036071777344,-55.51695251464844,-56.781494140625,-55.04755401611328,-52.6072883605957,-53.147579193115234,-62.6895751953125,-54.45075225830078,-61.27104949951172,-55.246795654296875,-55.58323669433594,-62.25401306152344,-57.51801300048828,-59.04517364501953,-62.145469665527344,-58.87976837158203,-60.051063537597656,-64.99342346191406,-67.92033386230469,-66.7442398071289,-62.84367370605469,-67.62773895263672,-66.62322235107422,-65.29388427734375,-60.154510498046875,-60.55601501464844,-68.60311889648438,-59.641883850097656,-65.52467346191406,-58.673316955566406,-58.165916442871094,-64.39724731445312,-58.38744354248047,-59.83702087402344,-61.13087463378906,-57.5023193359375,-57.86817169189453,-60.76716613769531,-61.45555114746094,-61.21223449707031,-59.155723571777344,-62.233856201171875,-64.28314208984375,-62.56658935546875,-60.588836669921875,-61.100341796875,-70.87123107910156,-62.54706573486328,-69.19093322753906,-62.81861877441406,-62.772186279296875,-69.19267272949219,-63.59386444091797,-65.08306121826172,-66.38021850585938,-62.765380859375,-63.156463623046875,-66.22986602783203,-66.76004028320312,-66.39279174804688,-64.38432312011719,-67.43424987792969,-69.93968200683594,-67.97369384765625,-65.71022033691406,-66.22663879394531,-76.34120178222656,-67.88861846923828,-74.18018341064453,-67.51870727539062,-67.29041290283203,-73.66798400878906,-67.37861633300781,-68.67306518554688,-69.77458953857422,-65.78801727294922,-65.7994155883789,-68.22816467285156,-68.11360168457031,-67.10549926757812,-65.12431335449219,-67.47525024414062,-68.765380859375,-67.19971466064453,-64.08463287353516,-64.58799743652344,-73.44427490234375,-64.97090911865234,-71.10693359375,-64.32158660888672,-63.636627197265625,-69.42450714111328,-63.177215576171875,-64.60932922363281,-65.00529479980469,-61.07402038574219,-61.169769287109375,-63.779571533203125,-63.52539825439453,-62.52570343017578,-60.48491668701172,-63.082054138183594,-64.37551879882812,-62.945892333984375,-60.195152282714844,-60.664947509765625,-69.88865661621094,-61.33666229248047,-67.54972839355469,-60.92832946777344,-60.26873779296875,-65.92962646484375,-59.794166564941406,-61.294273376464844,-61.531341552734375,-57.760093688964844,-58.025230407714844,-60.592201232910156,-60.676841735839844,-60.02635955810547,-58.086700439453125,-61.18146514892578,-63.52122497558594,-61.93183135986328,-61.30815124511719,-62.039405822753906,-73.58975219726562,-66.32167053222656,-75.15738677978516,-69.29039764404297,-69.49051666259766,-75.25076293945312,-66.27943420410156,-67.68135833740234,-65.57559967041016,-61.29795837402344,-60.837738037109375,-62.17985534667969,-61.230499267578125,-59.73430633544922,-57.604774475097656,-59.78026580810547,-60.825714111328125,-59.309349060058594,-56.86676788330078,-57.397010803222656,-67.1446304321289,-58.785011291503906,-65.6786117553711,-59.63861846923828,-59.65069580078125,-65.61788940429688,-60.17951202392578,-61.70121765136719,-62.76923370361328,-58.936676025390625,-59.395233154296875,-62.00962829589844,-61.88441467285156,-60.75736999511719,-58.795928955078125,-61.35435485839844,-62.645172119140625,-61.197364807128906,-58.97332763671875,-59.52349853515625,-69.13961029052734,-60.911865234375,-67.8287582397461,-61.747222900390625,-61.62678527832031,-67.83509826660156,-62.27153778076172,-63.807281494140625,-65.0402603149414,-61.273468017578125,-61.671051025390625,-64.40974426269531,-64.47489929199219,-63.737266540527344,-61.737091064453125,-64.40138244628906,-65.90254211425781,-64.40182495117188,-62.45692443847656,-63.046958923339844,-73.36566162109375,-64.77387237548828,-71.3560791015625,-65.42965698242188,-65.64456939697266,-72.08881378173828,-66.86848449707031,-68.32450866699219,-69.65450286865234,-66.0420150756836,-66.37737274169922,-69.15119171142578,-69.56492614746094,-68.94043731689453,-66.92990112304688,-69.80204010009766,-71.7906494140625,-70.05262756347656,-68.37760162353516,-69.01383209228516,-79.63545989990234,-71.13033294677734,-78.02275848388672,-72.22039031982422,-72.43083953857422,-79.35124206542969,-73.94862365722656,-75.40375518798828,-77.06800842285156,-73.7934799194336,-74.33940124511719,-76.66232299804688,-78.1690673828125,-76.92205810546875,-75.23814392089844,-78.43855285644531,-80.4189224243164,-78.5190200805664,-77.40728759765625,-77.79499053955078,-88.99559020996094,-80.78883361816406,-88.85643768310547,-83.00537872314453,-84.14019775390625,-92.3759536743164,-86.92192840576172,-88.01870727539062,-98.17520904541016,-89.59925842285156,-98.03630828857422,-99.25499725341797,-103.15052032470703,-97.21306610107422,-100.24629211425781,-101.60130310058594,-106.11244201660156,-104.13528442382812,-99.17224884033203,-101.12356567382812,-100.9500961303711,-101.45338439941406,-100.39515686035156,-93.00713348388672,-94.05081939697266,-102.54692840576172,-91.15400695800781,-92.62832641601562,-92.71910858154297,-88.17870330810547,-88.27313232421875,-90.72635650634766,-87.7193374633789,-88.8468017578125,-85.6478042602539,-89.55087280273438,-89.09577178955078,-87.14511108398438,-84.52871704101562,-84.26100158691406,-89.81504821777344,-85.03752136230469,-89.51307678222656,-83.75773620605469,-82.58100891113281,-90.45869445800781,-82.20543670654297,-84.1834716796875,-85.53144836425781,-80.90774536132812,-81.32000732421875,-84.53106689453125,-84.74198913574219,-84.24576568603516,-82.64446258544922,-85.82783508300781,-86.18199157714844,-84.84172821044922,-82.09947204589844,-82.07923889160156,-91.62276458740234,-83.2248764038086,-87.79443359375,-82.32949829101562,-81.01361083984375,-87.43790435791016,-81.47100830078125,-83.47535705566406,-83.32586669921875,-79.46150970458984,-79.52584838867188,-82.90496063232422,-83.84805297851562,-81.93160247802734,-80.00595092773438,-83.30593872070312,-84.03633117675781,-82.98221588134766,-80.64857482910156,-81.26303100585938,-89.1236572265625,-82.58609008789062,-87.86673736572266,-81.84028625488281,-81.25148010253906,-87.25215148925781,-81.14409637451172,-82.8006820678711,-82.62030792236328,-78.57689666748047,-78.9083480834961,-81.18299865722656,-81.36727142333984,-80.16875457763672,-78.86299133300781,-81.93618774414062,-83.90422058105469,-82.238525390625,-80.4562759399414,-80.85696411132812,-93.25634002685547,-81.71497344970703,-89.063720703125,-82.3818359375,-81.9620132446289,-88.14517974853516,-82.2940902709961,-83.70825958251953,-84.30859375,-80.878173828125,-80.68302154541016,-83.89262390136719,-84.34845733642578,-83.04175567626953,-80.91842651367188,-83.68402099609375,-87.71548461914062,-85.98152923583984,-85.17843627929688,-85.56448364257812,-95.84812927246094,-92.00082397460938,-97.53392028808594,-91.7599868774414,-96.98128509521484,-97.38334655761719,-90.32500457763672,-91.009521484375,-89.87511444091797,-86.36394500732422,-86.67909240722656,-87.03117370605469,-87.70234680175781,-86.52702331542969,-84.02423095703125,-85.903564453125,-87.26826477050781,-85.60792541503906,-83.78155517578125,-84.45001220703125,-93.11309051513672,-85.15038299560547,-93.78585815429688,-88.26629638671875,-87.30171966552734,-91.90727996826172,-86.94725036621094,-88.11432647705078,-91.8348388671875,-85.8674545288086,-86.53260803222656,-90.63065338134766,-89.32675170898438,-87.70257568359375,-84.61459350585938,-90.54176330566406,-90.51306915283203,-88.8469009399414,-85.69602966308594,-86.09950256347656,-96.45690155029297,-87.70016479492188,-93.27540588378906,-90.67417907714844,-89.95533752441406,-96.05145263671875,-91.64776611328125,-93.04780578613281,-95.84735870361328,-91.96839141845703,-92.65827941894531,-95.59860229492188,-92.87953186035156,-94.84405517578125,-92.49392700195312,-96.00081634521484,-96.66680908203125,-93.97696685791016,-92.64495849609375,-94.16858673095703,-98.830810546875,-95.61774444580078,-101.97228240966797,-92.60458374023438,-96.61842346191406,-100.47135162353516,-94.99798583984375,-99.71245574951172,-99.0062255859375,-94.87389373779297,-96.45386505126953,-103.18134307861328,-108.56460571289062,-99.69407653808594,-95.9925537109375,-103.78662872314453,-104.75067138671875,-101.53337097167969,-100.71952056884766,-97.72703552246094,-102.11878967285156,-101.54324340820312,-103.86004638671875,-103.61731719970703,-105.8328628540039,-108.46900939941406,-100.05101013183594,-105.50222778320312,-101.47987365722656,-104.07540130615234,-107.95780181884766,-105.67469787597656,-103.5533447265625,-102.46502685546875,-99.29145812988281,-103.77674865722656,-102.69717407226562,-100.3873519897461,-103.35547637939453,-100.43624114990234,-101.46392059326172,-105.00000762939453,-108.74172973632812,-109.16695404052734,-108.43292236328125,-110.72203826904297,-108.761962890625,-104.04842376708984,-107.36091613769531,-101.2091064453125,-113.77980041503906,-108.3382339477539,-107.92243957519531,-108.32001495361328,-105.52949523925781,-106.21723937988281,-104.40716552734375,-105.54289245605469,-107.32855224609375,-103.89456939697266,-102.31654357910156,-102.15689086914062,-102.05061340332031,-108.754638671875,-103.57733154296875,-104.02953338623047,-102.81388854980469,-111.60560607910156,-110.81979370117188,-107.10777282714844,-110.11772155761719,-103.91165161132812,-103.7094497680664,-98.71241760253906,-98.71849822998047,-107.45558166503906,-110.19261169433594,-103.57040405273438,-101.1722412109375,-103.77610778808594,-103.87744903564453,-105.87286376953125,-105.30997467041016,-102.34841918945312,-99.13589477539062,-104.88542175292969,-107.2554702758789,-103.53966522216797,-102.0684814453125,-101.11337280273438,-104.69234466552734,-103.34815216064453,-109.91608428955078,-107.63157653808594,-103.43741607666016,-106.0540771484375,-105.38101196289062,-107.63916015625,-104.62055969238281,-101.66484832763672,-107.33692169189453,-105.01040649414062,-107.89418029785156,-105.67668914794922,-103.4981460571289,-105.3120346069336,-102.19497680664062,-100.40985870361328,-103.72561645507812,-102.6216812133789,-102.26883697509766,-104.05777740478516,-105.90388488769531,-98.85771179199219,-99.53057098388672,-104.85938262939453,-101.62002563476562,-102.69310760498047,-102.29753112792969,-102.33966827392578,-105.74542999267578,-100.68185424804688,-101.5824203491211,-96.8094253540039,-103.6081314086914,-98.02735900878906,-97.95600128173828,-98.38214111328125,-107.72025299072266,-101.02838134765625,-99.98963165283203,-102.12678527832031,-105.29118347167969,-107.44827270507812,-102.99368286132812
